  208,  991
 -483,  890
 -953,  372
 -962, -336
 -518, -875
  175,-1000
  780, -657
 1013,    0
  770,  664
  163, 1004
 -527,  866
 -967,  323
 -945, -375
 -472, -897
  217, -995
  807, -621
 1016,   54
  739,  693
  119, 1013
 -573,  843
 -976,  283
 -920, -429
 -434, -919
  257, -980
  837, -572
 1012,  102
  698,  731
   56, 1013
 -605,  818
 -990,  224
 -904, -472
 -390, -935
  318, -960
  863, -535
 1008,  147
  667,  769
   14, 1013
 -654,  781
-1005,  177
 -879, -509
 -336, -959
  357, -951
  891, -485
  995,  206
  630,  800
  -41, 1013
 -681,  749
-1004,  134
 -849, -559
 -297, -973
  401, -934
  915, -440
  986,  246
  586,  836
  -83, 1012
 -720,  719
-1016,   71
 -823, -596
 -239, -987
  454, -909
  933, -402
  973,  304
  547,  853
 -135, 1003
 -759,  674
-1019,   30
 -801, -631
 -191,-1000
  492, -890
  956, -353
  953,  345
  508,  878
 -191,  994
 -788,  638
-1012,  -31
 -766, -675
 -148,-1009
  542, -856
  969, -304
  934,  389
  455,  911
 -236,  992
 -819,  604
-1015,  -73
 -729, -706
  -92,-1011
  580, -831
  979, -258
  917,  444
  413,  930
 -292,  973
 -849,  555
-1014, -120
 -692, -748
  -44,-1017
  620, -808
 1000, -208
  897,  483
  374,  944
 -331,  957
 -874,  521
-1002, -174
 -657, -779
   -1,-1014
  664, -767
 1007, -160
  866,  531
  317,  963
 -374,  944
 -902,  468
 -990, -220
 -618, -809
   59,-1018
  699, -735
 1011, -120
  841,  567
  274,  981
 -425,  918
 -919,  424
 -982, -264
 -568, -842
  104,-1015
  734, -700
 1017,  -60
  817,  610
  219,  989
 -469,  901
 -938,  389
 -964, -318
 -532, -867
  151,-1008
  766, -665
 1011,  -18
  778,  656
  173, 1001
 -507,  881
 -958,  330
 -948, -367
 -484, -898
  207,-1001
  794, -634
 1016,   43
  747,  691
  129, 1007
 -556,  848
 -974,  291
 -933, -406
 -445, -918
  246, -984
  830, -581
 1010,   91
  719,  721
   72, 1014
 -599,  822
 -993,  235
 -912, -456
 -401, -932
  303, -970
  855, -543
 1004,  137
  674,  765
   31, 1019
 -632,  790
 -995,  190
 -885, -499
 -346, -954
  352, -957
  885, -508
  999,  190
  641,  788
  -31, 1018
 -675,  758
-1003,  145
 -854, -548
 -305, -974
  395, -939
  908, -455
  986,  238
  599,  816
  -72, 1015
 -712,  727
-1013,   82
 -837, -587
 -263, -986
  439, -916
  924, -415
  980,  295
  558,  848
 -119, 1011
 -750,  680
-1014,   40
 -807, -625
 -207, -996
  484, -892
  938, -369
  958,  335
  517,  872
 -178, 1004
 -782,  653
-1015,   -7
 -770, -668
 -163,-1002
